Grid_Number,Health
2140,28.0
2141,5.0
2142,3.0
2143,2.0
2144,1.0
2145,1.0
2146,0.0
2147,0.0
2148,0.0
2149,0.0
2150,0.0
2151,0.0
2152,1.0
2153,0.0
2154,0.0
2155,0.0
2156,1.0
2157,0.0
2158,0.0
2159,2.0
2160,0.0
2161,0.0
2162,1.0
2163,0.0
2164,0.0
2165,2.0
2166,5.0
2167,0.0
2168,5.0
2169,8.0
2170,3.0
2171,16.0
2172,40.0
2173,12.0
2174,0.0
2175,2.0
2176,0.0
2177,4.0
2178,18.0
2179,40.0
2180,32.0
2181,21.0
2182,20.0
2183,13.0
2184,21.0
2185,24.0
2186,40.0
2187,24.0
2188,22.0
2189,13.0
2190,9.0
2191,1.0
2192,2.0
2193,15.0
2194,1.0
2195,3.0
2196,0.0
2197,3.0
2198,0.0
2199,0.0
2200,1.0
2201,0.0
2202,5.0
2203,4.0
2204,0.0
2205,8.0
2206,8.0
2207,1.0
2208,0.0
2209,0.0
2210,0.0
2211,4.0
2212,3.0
2213,3.0
2214,18.0
2215,11.0
2216,3.0
2217,10.0
2218,8.0
2219,52.0
2220,11.0
2221,83.0
2222,10.0
2223,0.0
2224,1.0
2225,1.0
2226,46.0
2227,16.0
2228,30.0
2229,40.0
2230,21.0
2231,43.0
2232,26.0
2233,34.0
2234,16.0
2235,21.0
2236,20.0
2237,17.0
2238,9.0
2239,38.0
2240,18.0
2241,11.0
2242,4.0
2243,4.0
2244,0.0
2245,1.0
2246,0.0
2247,0.0
2248,0.0
2249,0.0
2250,0.0
2251,16.0
2252,0.0
2253,0.0
2254,22.0
2255,20.0
2256,21.0
2257,20.0
2258,1.0
2259,4.0
2260,26.0
2261,4.0
2262,7.0
2263,34.0
2264,10.0
2265,4.0
2266,4.0
2267,43.0
2268,38.0
2269,51.0
2270,6.0
2271,1.0
2272,1.0
2273,14.0
2274,66.0
2275,21.0
2276,27.0
2277,15.0
2278,30.0
2279,10.0
2280,23.0
2281,35.0
2282,46.0
2283,23.0
2284,18.0
2285,19.0
2286,5.0
2287,13.0
2288,26.0
2289,2.0
2290,3.0
2291,0.0
2292,0.0
2293,0.0
2294,0.0
2295,2.0
2296,0.0
2297,0.0
2298,0.0
2299,1.0
2300,3.0
2301,0.0
2302,0.0
2303,31.0
2304,12.0
2305,8.0
2306,5.0
2307,6.0
2308,8.0
2309,10.0
2310,9.0
2311,11.0
2312,22.0
2313,18.0
2314,11.0
2315,7.0
2316,6.0
2317,43.0
2318,1.0
2319,0.0
2320,7.0
2321,18.0
2322,31.0
2323,19.0
2324,15.0
2325,19.0
2326,34.0
2327,19.0
2328,41.0
2329,20.0
2330,19.0
2331,20.0
2332,13.0
2333,20.0
2334,5.0
2335,2.0
2336,11.0
2337,17.0
2338,3.0
2339,1.0
2340,0.0
2341,0.0
2342,0.0
2343,0.0
2344,0.0
2345,0.0
2346,0.0
2347,1.0
2348,0.0
2349,0.0
2350,0.0
2351,0.0
2352,27.0
2353,25.0
2354,42.0
2355,13.0
2356,12.0
2357,23.0
2358,10.0
2359,31.0
2360,26.0
2361,29.0
2362,10.0
2363,5.0
2364,2.0
2365,9.0
2366,0.0
2367,1.0
2368,4.0
2369,4.0
2370,24.0
2371,29.0
2372,32.0
2373,29.0
2374,12.0
2375,14.0
2376,14.0
2377,33.0
2378,30.0
2379,27.0
2380,22.0
2381,17.0
2382,8.0
2383,3.0
2384,1.0
2385,1.0
2386,6.0
2387,0.0
2388,0.0
2389,0.0
2390,0.0
2391,1.0
2392,0.0
2393,0.0
2394,2.0
2395,0.0
2396,0.0
2397,0.0
2398,0.0
2399,0.0
2400,0.0
2401,16.0
2402,33.0
2403,31.0
2404,9.0
2405,7.0
2406,3.0
2407,3.0
2408,14.0
2409,7.0
2410,21.0
2411,26.0
2412,1.0
2413,3.0
2414,1.0
2415,5.0
2416,1.0
2417,14.0
2418,46.0
2419,28.0
2420,10.0
2421,13.0
2422,18.0
2423,3.0
2424,28.0
2425,25.0
2426,3.0
2427,31.0
2428,8.0
2429,41.0
2430,24.0
2431,17.0
2432,1.0
2433,3.0
2434,1.0
2435,0.0
2436,0.0
2437,1.0
2438,0.0
2439,0.0
2440,0.0
2441,0.0
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.0
2447,0.0
2448,1.0
2449,0.0
2450,15.0
2451,7.0
2452,17.0
2453,0.0
2454,0.0
2455,0.0
2456,1.0
2457,3.0
2458,17.0
2459,5.0
2460,12.0
2461,7.0
2462,0.0
2463,1.0
2464,4.0
2465,7.0
2466,18.0
2467,40.0
2468,14.0
2469,32.0
2470,17.0
2471,28.0
2472,11.0
2473,49.0
2474,37.0
2475,1.0
2476,10.0
2477,13.0
2478,16.0
2479,13.0
2480,10.0
2481,0.0
2482,6.0
2483,0.0
2484,1.0
2485,0.0
2486,0.0
2487,1.0
2488,5.0
2489,0.0
2490,0.0
2491,0.0
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,1.0
2498,0.0
